roll black pink score height start
4378 4 1 5 0 0
4379 1 1 1 0 0
4380 2 1 0 0 0
4381 2 4 5 0 0
4382 3 5 15 0 0
4383 1 4 5 0 0
4384 1 4 5 0 0
4385 2 4 5 0 0
4386 2 1 0 0 0
4387 2 4 5 0 0
4388 2 2 1 0 0
4389 6 1 15 0 0
4390 2 2 1 0 0
4391 2 3 5 0 0
4392 1 2 0 0 0
4393 2 4 5 0 0
4394 3 1 5 0 0
4395 1 1 1 0 0
4396 4 1 5 0 0
4397 4 4 20 0 0
4398 2 4 5 0 0
4399 2 4 5 0 0
4400 1 2 0 0 0
4401 4 1 5 0 0
4402 1 1 1 0 0
4403 1 2 0 0 0
4404 1 4 5 0 0
4405 4 4 20 0 0
4406 2 1 0 0 0
4407 2 4 5 0 0
4408 4 4 20 0 0
4409 5 2 10 0 0
4410 4 1 5 0 0
4411 4 1 5 0 0
4412 3 4 10 0 0
4413 1 1 1 0 0
4414 1 1 1 0 0
4415 1 1 1 0 0
4416 2 2 1 0 0
4417 1 3 5 0 0
4418 4 3 10 0 0
4419 2 4 5 0 0
4420 2 3 5 0 0
4421 1 2 0 0 0
4422 3 2 5 0 0
4423 2 1 0 0 0
4424 1 4 5 0 0
4425 2 2 1 0 0
4426 2 4 5 0 0
4427 4 3 10 0 0
4428 4 2 5 0 0
4429 4 2 5 0 0
4430 2 2 1 0 0
4431 1 2 0 0 0
4432 4 2 5 0 0
4433 4 2 5 0 0
4434 2 2 1 0 0
4435 1 4 5 0 0
4436 1 2 0 0 0
4437 2 2 1 0 0
4438 2 1 0 0 0
4439 2 4 5 0 0
4440 2 1 0 0 0
4441 4 2 5 0 0
4442 4 2 5 0 0
4443 4 2 5 0 0
4444 4 2 5 0 0
4445 1 2 0 0 0
4446 4 2 5 0 0
4447 2 3 5 0 0
4448 4 2 5 0 0
4449 1 2 0 0 0
4450 1 3 5 0 0
4451 5 2 10 0 0
4452 1 2 0 0 0
4453 1 2 0 0 0
4454 2 4 5 0 0
4455 4 4 20 0 0
4456 2 2 1 0 0
4457 2 2 1 0 0
4458 1 2 0 0 0
4459 2 2 1 0 0
4460 2 1 0 0 0
4461 2 4 5 0 0
4462 2 3 5 0 0
4463 2 4 5 0 0
4464 1 1 1 0 0
4465 2 2 1 0 0
4466 2 1 0 0 0
4467 2 2 1 0 0
4468 2 5 10 0 0
4469 2 1 0 0 0
4470 5 1 10 0 0
4471 2 4 5 0 0
4472 1 1 1 0 0
4473 1 1 1 0 0
4474 1 4 5 0 0
4475 4 4 20 0 0
4476 1 4 5 0 0
4477 2 2 1 0 0
4478 4 4 20 0 0
4479 4 1 5 0 0
4480 4 1 5 0 0
4481 4 2 5 0 0
4482 1 2 0 0 0
4483 1 2 0 0 0
4484 2 2 1 0 0
4485 2 2 1 0 0
4486 1 2 0 0 0
4487 4 1 5 0 0
4488 1 2 0 0 0
4489 1 4 5 0 0
4490 2 2 1 0 0
4491 4 2 5 0 0
4492 4 1 5 0 0
4493 5 2 10 0 0
4494 3 4 10 0 0
4495 3 1 5 0 0
4496 2 2 1 0 0
4497 2 2 1 0 0
4498 1 2 0 0 0
4499 4 1 5 0 0
4500 1 1 1 0 0
4501 4 1 5 0 2
4502 2 2 1 0 2
4503 4 4 20 0 2
4504 2 1 0 0 2
4505 2 1 0 0 2
4506 2 2 1 0 2
4507 1 3 5 0 2
4508 3 1 5 0 2
4509 3 2 5 0 2
4510 1 2 0 0 2
4511 2 1 0 0 2
4512 2 1 0 0 2
4513 4 4 20 0 2
4514 2 1 0 0 2
4515 4 4 20 0 2
4516 1 4 5 0 2
4517 2 4 5 0 2
4518 1 2 0 0 2
4519 1 1 1 0 2
4520 5 4 15 0 2
4521 4 3 10 0 2
4522 4 2 5 0 2
4523 3 2 5 0 2
4524 2 1 0 0 2
4525 2 1 0 0 2
4526 2 2 1 0 2
4527 1 1 1 0 2
4528 4 1 5 0 2
4529 2 4 5 0 2
4530 4 2 5 0 2
4531 2 1 0 0 2
4532 2 2 1 0 2
4533 1 2 0 0 2
4534 2 2 1 0 2
4535 2 1 0 0 2
4536 2 2 1 0 2
4537 1 1 1 0 2
4538 2 2 1 0 2
4539 2 2 1 0 2
4540 2 1 0 0 2
4541 3 5 15 0 2
4542 2 4 5 0 2
4543 2 3 5 0 2
4544 1 2 0 0 2
4545 1 4 5 0 2
4546 2 1 0 0 2
4547 1 2 0 0 2
4548 1 1 1 0 2
4549 4 2 5 0 2
4550 2 1 0 0 2
4551 4 1 5 0 2
4552 1 4 5 0 2
4553 1 5 10 0 2
4554 3 3 20 0 2
4555 2 4 5 0 2
4556 4 4 20 0 2
4557 2 1 0 0 2
4558 4 2 5 0 2
4559 2 2 1 0 2
4560 3 4 10 0 2
4561 1 2 0 0 2
4562 1 2 0 0 2
4563 4 2 5 0 2
4564 2 3 5 0 2
4565 5 1 10 0 2
4566 4 1 5 0 2
4567 4 5 15 0 2
4568 2 2 1 0 2
4569 1 1 1 0 2
4570 1 2 0 0 2
4571 2 3 5 0 2
4572 4 2 5 0 2
4573 4 2 5 0 2
4574 4 4 20 0 2
4575 1 4 5 0 2
4576 4 4 20 0 2
4577 2 3 5 0 2
4578 4 3 10 0 2
4579 1 1 1 0 2
4580 1 1 1 0 2
4581 2 2 1 0 2
4582 1 1 1 0 2
4583 4 2 5 0 2
4584 4 4 20 0 2
4585 1 1 1 0 2
4586 3 4 10 0 2
4587 1 2 0 0 2
4588 2 1 0 0 2
4589 4 1 5 0 2
4590 1 1 1 0 2
4591 4 1 5 0 2
4592 4 2 5 0 2
4593 1 2 0 0 2
4594 2 4 5 0 2
4595 4 2 5 0 2
4596 1 1 1 0 2
4597 2 1 0 0 2
4598 2 2 1 0 2
4599 4 4 20 0 2
4600 4 1 5 0 2
4601 4 3 10 0 2
4602 1 1 1 0 2
4603 1 2 0 0 2
4604 2 2 1 0 2
4605 1 1 1 0 2
4606 3 2 5 0 2
4607 4 5 15 0 2
4608 2 1 0 0 2
4609 2 1 0 0 2
4610 1 1 1 0 2
4611 5 2 10 0 2
4612 4 2 5 0 2
4613 3 6 20 0 2
4614 4 2 5 0 2
4615 5 4 15 0 2
4616 2 1 0 0 2
4617 4 5 15 0 2
4618 2 1 0 0 2
4619 2 4 5 0 2
4620 4 2 5 0 2
4621 2 2 1 0 2
4622 4 1 5 0 2
4623 2 2 1 0 2
4624 2 4 5 0 2
4625 2 4 5 0 2
4626 1 3 5 0 2
4627 2 2 1 0 2
4628 1 1 1 0 2
4629 1 4 5 0 2
4630 1 2 0 0 2
4631 1 2 0 0 2
4632 2 2 1 0 2
4633 2 2 1 0 2
4634 4 2 5 0 2
4635 2 2 1 0 2
4636 2 3 5 0 2
4637 4 2 5 0 2
4638 1 1 1 0 2
4639 1 4 5 0 2
4640 1 5 10 0 2
4641 4 2 5 0 2
4642 2 4 5 0 2
4643 1 2 0 0 2
4644 4 1 5 0 2
4645 2 4 5 0 2
4646 2 4 5 0 2
4647 4 1 5 0 2
4648 1 3 5 0 2
4649 2 4 5 0 2
4650 4 1 5 0 2
4651 3 1 5 0 2
4652 1 2 0 0 2
4653 4 4 20 0 2
4654 5 4 15 0 2
4655 2 1 0 0 2
4656 1 6 15 0 2
4657 2 1 0 0 2
4658 5 2 10 0 2
4659 3 3 20 0 2
4660 1 4 5 0 2
4661 2 2 1 0 2
4662 2 1 0 0 2
4663 1 2 0 0 2
4664 2 3 5 0 2
4665 1 2 0 0 2
4666 1 4 5 0 2
4667 4 1 5 0 2
4668 1 3 5 0 2
4669 4 2 5 0 2
4670 2 4 5 0 2
4671 4 4 20 0 2
4672 4 4 20 0 2
4673 1 4 5 0 2
4674 4 3 10 0 2
4675 4 4 20 0 2
4676 2 4 5 0 2
4677 4 2 5 0 2
4678 1 1 1 0 2
4679 1 1 1 0 2
4680 1 4 5 0 2
4681 3 1 5 0 2
4682 3 1 5 0 2
4683 2 4 5 0 2
4684 2 4 5 0 2
4685 4 1 5 0 2
4686 2 2 1 0 2
4687 1 3 5 0 2
4688 2 5 10 0 2
4689 1 2 0 0 2
4690 4 4 20 0 2
4691 1 2 0 0 2
4692 2 6 15 0 2
4693 2 2 1 0 2
4694 1 2 0 0 2
4695 4 4 20 0 2
4696 2 1 0 0 2
4697 1 4 5 0 2
4698 2 1 0 0 2
4699 3 2 5 0 2
4700 2 6 15 0 2
4701 2 2 1 0 2
4702 5 2 10 0 2
4703 4 1 5 0 2
4704 2 2 1 0 2
4705 2 1 0 0 2
4706 3 1 5 0 2
4707 4 4 20 0 2
4708 4 1 5 0 2
4709 4 3 10 0 2
4710 4 4 20 0 2
4711 1 1 1 0 2
4712 1 2 0 0 2
4713 4 3 10 0 2
4714 4 1 5 0 2
4715 1 2 0 0 2
4716 4 1 5 0 2
4717 3 1 5 0 2
4718 4 1 5 0 2
4719 4 1 5 0 2
4720 1 2 0 0 2
4721 4 4 20 0 2
4722 1 1 1 0 2
4723 4 2 5 0 2
4724 1 1 1 0 2
4725 2 1 0 0 2
4726 2 2 1 0 2
4727 3 1 5 0 2
4728 4 2 5 0 2
4729 5 1 10 0 2
4730 1 2 0 0 2
4731 3 1 5 0 2
4732 2 2 1 0 2
4733 2 2 1 0 2
4734 3 4 10 0 2
4735 2 2 1 0 2
4736 1 2 0 0 2
4737 2 2 1 0 2
4738 2 1 0 0 2
4739 2 4 5 0 2
4740 4 2 5 0 2
4741 1 1 1 0 2
4742 2 1 0 0 2
4743 5 4 15 0 2
4744 4 2 5 0 2
4745 2 2 1 0 2
4746 1 2 0 0 2
4747 1 2 0 0 2
4748 3 4 10 0 2
4749 1 1 1 0 2
4750 4 4 20 0 2
4751 2 3 5 0 2
4752 2 2 1 0 2
4753 2 3 5 0 2
4754 1 2 0 0 2
4755 4 1 5 0 2
4756 1 4 5 0 2
4757 5 2 10 0 2
4758 1 1 1 0 2
4759 1 2 0 0 2
4760 4 1 5 0 2
4761 4 3 10 0 2
4762 2 2 1 0 2
4763 4 1 5 0 2
4764 2 1 0 0 2
4765 1 3 5 0 2
4766 2 4 5 0 2
4767 2 1 0 0 2
4768 4 4 20 0 2
4769 1 2 0 0 2
4770 2 2 1 0 2
4771 4 2 5 0 2
4772 4 3 10 0 2
4773 2 2 1 0 2
4774 5 4 15 0 2
4775 2 4 5 0 2
4776 2 2 1 0 2
4777 2 2 1 0 2
4778 2 1 0 0 2
4779 1 2 0 0 2
4780 2 2 1 0 2
4781 1 1 1 0 2
4782 4 2 5 0 2
4783 1 2 0 0 2
4784 4 1 5 0 2
4785 4 4 20 0 2
4786 1 1 1 0 2
4787 4 1 5 0 2
4788 1 2 0 0 2
4789 4 2 5 0 2
4790 2 1 0 0 2
4791 4 1 5 0 2
4792 1 4 5 0 2
4793 4 1 5 0 2
4794 3 1 5 0 2
4795 4 1 5 0 2
4796 1 2 0 0 2
4797 4 1 5 0 2
4798 2 2 1 0 2
4799 5 4 15 0 2
4800 2 1 0 0 2
4801 2 1 0 0 2
4802 3 1 5 0 2
4803 4 2 5 0 2
4804 2 2 1 0 2
4805 1 3 5 0 2
4806 1 2 0 0 2
4807 1 3 5 0 2
4808 4 4 20 0 2
4809 6 2 15 0 2
4810 4 4 20 0 2
4811 1 2 0 0 2
4812 2 4 5 0 2
4813 4 1 5 0 2
4814 4 4 20 0 2
4815 2 4 5 0 2
4816 1 2 0 0 2
4817 1 4 5 0 2
4818 2 2 1 0 2
4819 4 2 5 0 2
4820 3 4 10 0 2
4821 2 1 0 0 2
4822 1 4 5 0 2
4823 2 1 0 0 2
4824 1 2 0 0 2
4825 3 1 5 0 2
4826 1 2 0 0 2
4827 3 2 5 0 2
4828 3 4 10 0 2
4829 1 2 0 0 2
4830 2 2 1 0 2
4831 2 1 0 0 2
4832 1 1 1 0 2
4833 5 1 10 0 2
4834 2 2 1 0 2
4835 5 1 10 0 2
4836 2 1 0 0 2
4837 1 2 0 0 2
4838 2 2 1 0 2
4839 4 2 5 0 2
4840 2 3 5 0 2
4841 2 4 5 0 2
4842 4 2 5 0 2
4843 4 3 10 0 2
4844 1 2 0 0 2
4845 4 1 5 0 2
4846 3 4 10 0 2
4847 4 1 5 0 2
4848 1 2 0 0 2
4849 4 1 5 0 2
4850 1 1 1 0 2
4851 2 2 1 0 2
4852 1 1 1 0 2
4853 1 2 0 0 2
4854 4 5 15 0 2
4855 5 1 10 0 2
4856 2 2 1 0 2
4857 2 2 1 0 2
4858 2 1 0 0 2
4859 4 3 10 0 2
4860 2 2 1 0 2
4861 2 2 1 0 2
4862 2 4 5 0 2
4863 4 4 20 0 2
4864 3 1 5 0 2
4865 1 2 0 0 2
4866 4 4 20 0 2
4867 2 2 1 0 2
4868 6 1 15 0 2
4869 2 1 0 0 2
4870 1 2 0 0 2
4871 2 2 1 0 2
4872 4 2 5 0 2
4873 2 1 0 0 2
4874 4 4 20 0 2
4875 2 2 1 0 2
4876 1 4 5 0 2
4877 4 2 5 0 2
4878 4 4 20 0 2
4879 2 1 0 0 2
4880 1 2 0 0 2
4881 1 4 5 0 2
4882 1 2 0 0 2
4883 2 1 0 0 2
4884 5 4 15 0 2
4885 2 3 5 0 2
4886 4 4 20 0 2
4887 3 4 10 0 2
4888 2 1 0 0 2
4889 4 2 5 0 2
4890 4 5 15 0 2
4891 1 1 1 0 2
4892 2 2 1 0 2
4893 2 2 1 0 2
4894 3 2 5 0 2
4895 1 2 0 0 2
4896 2 2 1 0 2
4897 2 2 1 0 2
4898 1 2 0 0 2
4899 4 2 5 0 2
4900 4 1 5 0 2
4901 2 1 0 0 2
4902 4 5 15 0 2
4903 3 4 10 0 2
4904 1 1 1 0 2
4905 5 2 10 0 2
4906 3 1 5 0 2
4907 2 1 0 0 2
4908 1 3 5 0 2
4909 1 2 0 0 2
4910 1 4 5 0 2
4911 2 1 0 0 2
4912 1 2 0 0 2
4913 1 1 1 0 2
4914 2 1 0 0 2
4915 4 4 20 0 2
4916 2 1 0 0 2
4917 4 4 20 0 2
4918 2 2 1 0 2
4919 4 2 5 0 2
4920 2 1 0 0 2
4921 2 1 0 0 2
4922 2 4 5 0 2
4923 2 2 1 0 2
4924 3 4 10 0 2
4925 4 4 20 0 2
4926 2 1 0 0 2
4927 4 4 20 0 2
4928 1 2 0 0 2
4929 2 1 0 0 2
4930 4 4 20 0 2
4931 2 1 0 0 2
4932 5 2 10 0 2
4933 1 1 1 0 2
4934 4 1 5 0 2
4935 2 2 1 0 2
4936 4 4 20 0 2
4937 1 1 1 0 2
4938 4 1 5 0 2
4939 4 1 5 0 2
4940 5 2 10 0 2
4941 6 1 15 0 2
4942 2 1 0 0 2
4943 4 1 5 0 2
4944 2 1 0 0 2
4945 1 2 0 0 2
4946 4 2 5 0 2
4947 4 2 5 0 2
4948 2 2 1 0 2
4949 4 1 5 0 2
4950 1 1 1 0 2
4951 2 1 0 0 2
4952 1 1 1 0 2
4953 2 1 0 0 2
4954 4 1 5 0 2
4955 3 1 5 0 2
4956 4 4 20 0 2
4957 4 1 5 0 2
4958 4 5 15 0 2
4959 5 1 10 0 2
4960 2 5 10 0 2
4961 2 4 5 0 2
4962 2 4 5 0 2
4963 4 4 20 0 2
4964 1 4 5 0 2
4965 2 1 0 0 2
4966 4 4 20 0 2
4967 1 2 0 0 2
4968 4 1 5 0 2
4969 4 3 10 0 2
4970 4 1 5 0 2
4971 2 2 1 0 2
4972 1 4 5 0 2
4973 1 1 1 0 2
4974 1 2 0 0 2
4975 1 2 0 0 2
4976 4 4 20 0 2
4977 2 4 5 0 2
4978 3 1 5 0 2
4979 2 2 1 0 2
4980 4 4 20 0 2
4981 2 2 1 0 2
4982 2 2 1 0 2
4983 2 1 0 0 2
4984 2 4 5 0 2
4985 2 1 0 0 2
4986 2 4 5 0 2
4987 4 4 20 0 2
4988 4 4 20 0 2
4989 2 1 0 0 2
4990 2 4 5 0 2
4991 3 1 5 0 2
4992 5 1 10 0 2
4993 4 4 20 0 2
4994 2 1 0 0 2
4995 1 4 5 0 2
4996 3 1 5 0 2
4997 1 4 5 0 2
4998 2 2 1 0 2
4999 4 4 20 0 2
5000 5 2 10 0 2
5001 2 2 1 0 2
5002 4 2 5 0 2
5003 4 4 20 0 2
5004 1 6 15 0 2
5005 2 1 0 0 2
5006 2 1 0 0 2
5007 4 1 5 0 2
5008 1 2 0 0 2
5009 1 2 0 0 2
5010 4 1 5 0 2
5011 2 2 1 0 2
5012 4 2 5 0 2
5013 4 2 5 0 2
5014 5 4 15 0 2
5015 4 1 5 0 2
5016 2 2 1 0 2
5017 1 1 1 0 2
5018 1 4 5 0 2
5019 2 5 10 0 2
5020 1 1 1 0 2
5021 1 2 0 0 2
5022 4 1 5 0 2
5023 5 1 10 0 2
5024 6 1 15 0 2
5025 1 2 0 0 2
5026 3 3 20 0 2
5027 4 2 5 0 2
5028 1 2 0 0 2
5029 2 1 0 0 2
5030 3 1 5 0 2
5031 5 4 15 0 2
5032 2 1 0 0 2
5033 2 1 0 0 2
5034 1 2 0 0 2
5035 4 4 20 0 2
5036 1 4 5 0 2
5037 2 1 0 0 2
5038 2 4 5 0 2
5039 4 4 20 0 2
5040 4 4 20 0 2
5041 4 4 20 0 2
5042 1 1 1 0 2
5043 1 1 1 0 2
5044 4 4 20 0 2
5045 2 1 0 0 2
5046 2 1 0 0 2
5047 2 1 0 0 2
5048 1 1 1 0 2
5049 1 4 5 0 2
5050 2 4 5 0 2
5051 3 4 10 0 2
5052 4 1 5 0 2
5053 3 2 5 0 2
5054 2 1 0 0 2
5055 2 2 1 0 2
5056 1 4 5 0 2
5057 4 2 5 0 2
5058 5 2 10 0 2
5059 1 3 5 0 2
5060 2 2 1 0 2
5061 3 1 5 0 2
5062 4 1 5 0 2
5063 2 1 0 0 2
5064 1 3 5 0 2
5065 2 2 1 0 2
5066 3 1 5 0 2
5067 2 1 0 0 2
5068 1 3 5 0 2
5069 4 4 20 0 2
5070 4 2 5 0 2
5071 1 2 0 0 2
5072 2 5 10 0 2
5073 1 1 1 0 2
5074 2 2 1 0 2
5075 2 2 1 0 2
5076 4 4 20 0 2
5077 1 3 5 0 2
5078 1 2 0 0 2
5079 1 1 1 0 2
5080 2 2 1 0 2
5081 4 2 5 0 2
5082 3 4 10 0 2
5083 2 2 1 0 2
5084 4 1 5 0 2
5085 1 6 15 0 2
5086 3 1 5 0 2
5087 2 2 1 0 2
5088 4 1 5 0 2
5089 2 1 0 0 2
5090 2 3 5 0 2
5091 2 2 1 0 2
5092 4 4 20 0 2
5093 3 4 10 0 2
5094 4 4 20 0 2
5095 1 2 0 0 2
5096 2 3 5 0 2
5097 2 3 5 0 2
5098 5 1 10 0 2
5099 5 2 10 0 2
5100 1 2 0 0 2
5101 1 2 0 0 2
5102 2 4 5 0 2
5103 1 1 1 0 2
5104 1 1 1 0 2
5105 6 4 20 0 2
5106 4 1 5 0 2
5107 4 2 5 0 2
5108 3 4 10 0 2
5109 2 4 5 0 2
5110 4 2 5 0 2
5111 2 2 1 0 2
5112 2 2 1 0 2
5113 4 2 5 0 2
5114 3 2 5 0 2
5115 1 2 0 0 2
5116 4 4 20 0 2
5117 1 1 1 0 2
5118 4 4 20 0 2
5119 4 2 5 0 2
5120 1 4 5 0 2
5121 4 3 10 0 2
5122 2 2 1 0 2
5123 4 4 20 0 2
5124 1 1 1 0 2
5125 3 2 5 0 2
5126 1 2 0 0 2
5127 2 2 1 0 2
5128 3 2 5 0 2
5129 1 5 10 0 2
5130 4 4 20 0 2
5131 1 2 0 0 2
5132 2 2 1 0 2
5133 3 2 5 0 2
5134 3 1 5 0 2
5135 4 2 5 0 2
5136 4 2 5 0 2
5137 1 2 0 0 2
5138 2 3 5 0 2
5139 2 2 1 0 2
5140 1 2 0 0 2
5141 2 4 5 0 2
5142 4 4 20 0 2
5143 4 6 20 0 2
5144 2 4 5 0 2
5145 2 2 1 0 2
5146 2 2 1 0 2
5147 4 1 5 0 2
5148 1 3 5 0 2
5149 2 4 5 0 2
5150 1 1 1 0 2
5151 1 1 1 0 2
5152 3 2 5 0 2
5153 1 1 1 0 2
5154 2 1 0 0 2
5155 2 3 5 0 2
5156 1 4 5 0 2
5157 4 2 5 0 2
5158 1 5 10 0 2
5159 1 4 5 0 2
5160 2 5 10 0 2
5161 4 4 20 0 2
5162 1 2 0 0 2
5163 4 2 5 0 2
5164 2 4 5 0 2
5165 1 4 5 0 2
5166 3 2 5 0 2
5167 2 1 0 0 2
5168 1 2 0 0 2
5169 1 4 5 0 2
5170 1 2 0 0 2
5171 4 2 5 0 2
5172 4 1 5 0 2
5173 1 2 0 0 2
5174 2 3 5 0 2
5175 2 4 5 0 2
5176 1 4 5 0 2
5177 4 2 5 0 2
5178 4 2 5 0 2
5179 7 7 -1 0 2
5180 2 1 0 0 2
5181 1 1 1 0 2
5182 4 1 5 0 2
5183 4 4 20 0 2
5184 4 2 5 0 2
5185 2 5 10 0 2
5186 2 2 1 0 2
5187 2 1 0 0 2
5188 2 4 5 0 2
5189 2 2 1 0 2
5190 4 2 5 0 2
5191 3 4 10 0 2
5192 2 6 15 0 2
5193 3 4 10 0 2
5194 1 2 0 0 2
5195 5 4 15 0 2
5196 4 4 20 0 2
5197 1 1 1 0 2
5198 4 4 20 0 2
5199 2 2 1 0 2
5200 1 1 1 0 2
5201 3 4 10 0 2
5202 4 2 5 0 2
5203 4 1 5 0 2
5204 1 2 0 0 2
5205 3 4 10 0 2
5206 3 2 5 0 2
5207 2 1 0 0 2
5208 2 4 5 0 2
5209 2 2 1 0 2
5210 1 1 1 0 2
5211 2 4 5 0 2
5212 2 6 15 0 2
5213 1 1 1 0 2
5214 3 2 5 0 2
5215 2 3 5 0 2
5216 1 3 5 0 2
5217 1 1 1 0 2
5218 2 3 5 0 2
5219 4 1 5 0 2
5220 4 2 5 0 2
5221 2 2 1 0 2
5222 2 2 1 0 2
5223 3 3 20 0 2
5224 1 1 1 0 2
5225 2 2 1 0 2
5226 2 1 0 0 2
5227 1 1 1 0 2
5228 4 2 5 0 2
5229 4 1 5 0 2
5230 1 1 1 0 2
5231 2 4 5 0 2
5232 2 1 0 0 2
5233 2 1 0 0 2
5234 1 1 1 0 2
5235 2 3 5 0 2
5236 4 2 5 0 2
5237 4 1 5 0 2
5238 2 2 1 0 2
5239 1 1 1 0 2
5240 2 3 5 0 2
5241 1 1 1 0 2
5242 2 1 0 0 2
5243 2 4 5 0 2
5244 2 3 5 0 2
5245 4 1 5 0 2
5246 1 4 5 0 2
5247 4 2 5 0 2
5248 2 4 5 0 2
5249 2 1 0 0 2
5250 4 1 5 0 2
5251 4 1 5 0 2
5252 2 6 15 0 2
5253 2 2 1 0 2
5254 4 2 5 0 2
5255 4 3 10 0 2
5256 4 4 20 0 2
5257 4 2 5 0 2
5258 1 1 1 0 2
5259 1 1 1 0 2
5260 1 3 5 0 2
5261 2 4 5 0 2
5262 4 4 20 0 2
5263 1 1 1 0 2
5264 1 2 0 0 2
5265 3 1 5 0 2
5266 4 4 20 0 2
5267 2 2 1 0 2
5268 2 4 5 0 2
5269 2 4 5 0 2
5270 1 1 1 0 2
5271 1 3 5 0 2
5272 4 1 5 0 2
5273 2 2 1 0 2
5274 4 2 5 0 2
5275 2 1 0 0 2
5276 1 4 5 0 2
5277 1 2 0 0 2
5278 2 1 0 0 2
5279 1 4 5 0 2
5280 4 4 20 0 2
5281 3 3 20 0 2
5282 2 4 5 0 2
5283 2 4 5 0 2
5284 1 2 0 0 2
5285 1 2 0 0 2
5286 1 2 0 0 2
5287 4 1 5 0 2
5288 3 4 10 0 2
5289 2 2 1 0 2
5290 2 1 0 0 2
5291 2 2 1 0 2
5292 1 1 1 0 2
5293 4 1 5 0 2
5294 3 3 20 0 2
5295 2 4 5 0 2
5296 2 4 5 0 2
5297 1 5 10 0 2
5298 4 1 5 0 2
5299 2 2 1 0 2
5300 3 5 15 0 2
5301 1 1 1 0 2
5302 1 4 5 0 2
5303 5 1 10 0 2
5304 1 1 1 0 2
5305 4 5 15 0 2
5306 2 2 1 0 2
5307 1 5 10 0 2
5308 4 4 20 0 2
5309 2 2 1 0 2
5310 1 5 10 0 2
5311 2 1 0 0 2
5312 2 1 0 0 2
5313 2 2 1 0 2
5314 4 2 5 0 2
5315 2 3 5 0 2
5316 4 4 20 0 2
5317 4 2 5 0 2
5318 4 2 5 0 2
5319 4 1 5 0 2
5320 2 1 0 0 2
5321 4 2 5 0 2
5322 1 2 0 0 2
5323 1 1 1 0 2
5324 1 3 5 0 2
5325 2 4 5 0 2
5326 2 2 1 0 2
5327 1 1 1 0 2
5328 1 2 0 0 2
5329 2 4 5 0 2
5330 2 3 5 0 2
5331 4 1 5 0 2
5332 4 4 20 0 2
5333 2 1 0 0 2
5334 2 4 5 0 2
5335 1 3 5 0 2
5336 1 2 0 0 2
5337 2 2 1 0 2
5338 1 1 1 0 2
5339 2 1 0 0 2
5340 1 2 0 0 2
5341 2 2 1 0 2
5342 4 2 5 0 2
5343 1 4 5 0 2
5344 1 1 1 0 2
5345 1 1 1 0 2
5346 1 1 1 0 2
5347 1 1 1 0 2
5348 1 3 5 0 2
5349 3 1 5 0 2
5350 2 1 0 0 2
5351 2 4 5 0 2
5352 2 2 1 0 2
5353 4 2 5 0 2
5354 1 4 5 0 2
5355 2 1 0 0 2
5356 4 1 5 0 2
5357 1 2 0 0 2
5358 2 2 1 0 2
5359 1 2 0 0 2
5360 6 1 15 0 2
5361 4 2 5 0 2
5362 3 2 5 0 2
5363 4 1 5 0 2
5364 4 2 5 0 2
5365 3 1 5 0 2
5366 2 2 1 0 2
5367 2 2 1 0 2
5368 4 2 5 0 2
5369 1 3 5 0 2
5370 2 2 1 0 2
5371 3 2 5 0 2
5372 2 2 1 0 2
5373 1 4 5 0 2
5374 3 2 5 0 2
5375 3 4 10 0 2
5376 2 4 5 0 2
5377 4 1 5 0 2
5378 4 6 20 0 2
5379 1 4 5 0 2
5380 4 1 5 0 2
5381 4 2 5 0 2
5382 4 4 20 0 2
5383 2 3 5 0 2
5384 1 4 5 0 2
5385 3 2 5 0 2
5386 4 2 5 0 2
5387 1 2 0 0 2
5388 4 5 15 0 2
5389 1 2 0 0 2
5390 2 4 5 0 2
5391 2 4 5 0 2
5392 3 1 5 0 2
5393 1 5 10 0 2
5394 2 5 10 0 2
5395 4 2 5 0 2
5396 2 1 0 0 2
5397 4 2 5 0 2
5398 1 4 5 0 2
5399 2 1 0 0 2
5400 2 2 1 0 2
5401 4 2 5 0 2
5402 4 3 10 0 2
5403 1 2 0 0 2
5404 2 2 1 0 2
5405 1 4 5 0 2
5406 1 1 1 0 2
5407 2 1 0 0 2
5408 3 4 10 0 2
5409 2 1 0 0 2
5410 1 5 10 0 2
5411 4 1 5 0 2
5412 4 1 5 0 2
5413 2 2 1 0 2
5414 1 1 1 0 2
5415 4 4 20 0 2
5416 3 3 20 0 2
5417 2 4 5 0 2
5418 1 3 5 0 2
5419 1 2 0 0 2
5420 2 2 1 0 2
5421 4 4 20 0 2
5422 1 2 0 0 2
5423 2 1 0 0 2
5424 4 2 5 0 2
5425 3 2 5 0 2
5426 1 2 0 0 2
5427 1 4 5 0 2
5428 1 4 5 0 2
5429 2 5 10 0 2
5430 4 1 5 0 2
5431 2 2 1 0 2
5432 2 4 5 0 2
5433 7 7 -1 0 2
5434 1 1 1 0 2
5435 4 1 5 0 2
5436 4 2 5 0 2
5437 4 2 5 0 2
5438 2 2 1 0 2
5439 2 2 1 0 2
5440 1 1 1 0 2
5441 4 1 5 0 2
5442 1 2 0 0 2
5443 3 2 5 0 2
5444 6 2 15 0 2
5445 2 1 0 0 2
5446 2 2 1 0 2
5447 4 2 5 0 2
5448 2 4 5 0 2
5449 1 1 1 0 2
5450 1 1 1 0 2
5451 2 4 5 0 2
5452 1 2 0 0 2
5453 2 1 0 0 2
